rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,연결구분
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,이연법인세자산,-,제 72 기 반기말,742127479000,제 71 기말,681540930000,22,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentContractAssets,장기계약자산,-,제 72 기 반기말,29942890000,제 71 기말,27490768000,23,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentDerivativeFinancialAssets,비유동파생상품자산,-,제 72 기 반기말,58337886000,제 71 기말,72482538000,24,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAvailableforsale,공정가치금융자산,-,제 72 기 반기말,1055816865000,제 71 기말,1174038430000,25,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 72 기 반기말,52995100000,제 71 기말,109251590000,26,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentTradeReceivables,장기매출채권,-,제 72 기 반기말,163579917000,제 71 기말,150938134000,27,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 72 기 반기말,946097715000,제 71 기말,815051386000,28,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 72 기 반기말,867663702000,제 71 기말,821379860000,29,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 72 기 반기말,14559424244000,제 71 기말,14306194154000,30,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 72 기 반기말,4134022075000,제 71 기말,4081591835000,31,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산,-,제 72 기 반기말,1067007955000,제 71 기말,915932766000,32,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 72 기 반기말,18065080749000,제 71 기말,17892818574000,34,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,제 72 기 반기말,5577372178000,제 71 기말,5513928899000,35,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,-표준계정코드 미사용-,기타자본항목,-,제 72 기 반기말,183467122000,제 71 기말,279396339000,36,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 72 기 반기말,179047370000,제 71 기말,179047370000,37,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 72 기 반기말,4222040170000,제 71 기말,4062667674000,38,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 72 기 반기말,992817516000,제 71 기말,992817516000,39,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 72 기 반기말,12487708571000,제 71 기말,12378889675000,40,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와 자본총계,-,제 72 기 반기말,48279086592000,제 71 기말,47203762893000,41,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 72 기 반기말,16228152496000,제 71 기말,15182706675000,43,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentContractLiabilities,계약부채,-,제 72 기 반기말,904283221000,제 71 기말,869098323000,44,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentDerivativeFinancialLiabilities,유동파생상품부채,-,제 72 기 반기말,125221638000,제 71 기말,181861370000,45,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동성리스부채,-,제 72 기 반기말,824617295000,제 71 기말,799045506000,46,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기사채및차입금,-,제 72 기 반기말,3166753203000,제 71 기말,2427210307000,47,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentProvisions,유동성충당부채,-,제 72 기 반기말,73361516000,제 71 기말,94166801000,48,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,미지급법인세,-,제 72 기 반기말,268324936000,제 71 기말,190621942000,49,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 72 기 반기말,2516191633000,제 71 기말,2496198237000,50,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 72 기 반기말,1039554953000,제 71 기말,1255895747000,51,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 72 기 반기말,4604318421000,제 71 기말,3937378915000,52,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers,매입채무,-,제 72 기 반기말,2705525680000,제 71 기말,2931229527000,53,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 72 기 반기말,30214005843000,제 71 기말,29310944319000,54,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,매각예정부채,-,제 72 기 반기말,437818137000,제 71 기말,454490840000,55,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 72 기 반기말,13548035210000,제 71 기말,13673746804000,56,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,dart_LongTermGuaranteeDepositWithholdings,예수보증금,-,제 72 기 반기말,113849987000,제 71 기말,188086459000,57,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NetDeferredTaxLiabilities,이연법인세부채,-,제 72 기 반기말,1272365405000,제 71 기말,1214421577000,58,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentContractLiabilities,장기계약부채,-,제 72 기 반기말,104268626000,제 71 기말,119793124000,59,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentDerivativeFinancialLiabilities,비유동파생상품부채,-,제 72 기 반기말,120401816000,제 71 기말,79683909000,60,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,리스부채,-,제 72 기 반기말,3724026112000,제 71 기말,3672335423000,61,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,-,제 72 기 반기말,1988639405000,제 71 기말,2502878954000,62,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentNotesAndDebenturesIssued,사채,-,제 72 기 반기말,4853966425000,제 71 기말,4783631898000,63,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentProvisions,비유동충당부채,-,제 72 기 반기말,155323868000,제 71 기말,154536596000,64,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,-,제 72 기 반기말,162971810000,제 71 기말,133749918000,65,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 72 기 반기말,883279328000,제 71 기말,711914302000,66,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,제 72 기 반기말,168942428000,제 71 기말,112714644000,67,KRW,,,,,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 72 기 반기,666350287000,,,6,KRW,1242505936000,제 71 기 반기,498890932000,828234425000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,dart_OtherGains,기타영업외수익,-,제 72 기 반기,35528690000,,,7,KRW,110095384000,제 71 기 반기,48335841000,118861252000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,dart_OtherLosses,기타영업외비용,-,제 72 기 반기,72833364000,,,8,KRW,189373917000,제 71 기 반기,176980960000,247679253000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 72 기 반기,7486357566000,,,9,KRW,14919894265000,제 71 기 반기,7461767435000,14609619618000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,dart_BasicEarningsLossPerSharePreferredStock,우선주 주당순이익,-,제 72 기 반기,5662,,,11,KRW,7783,제 71 기 반기,379,715,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,dart_DilutedEarningsLossPerSharePreferredStock,우선주 희석주당순이익,-,제 72 기 반기,5662,,,12,KRW,7783,제 71 기 반기,379,715,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,-표준계정코드 미사용-,신형우선주 주당순이익,-,제 72 기 반기,5650,,,13,KRW,7758,제 71 기 반기,366,690,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,-표준계정코드 미사용-,신형우선주 희석주당순이익,-,제 72 기 반기,5650,,,14,KRW,7758,제 71 기 반기,366,690,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_BasicEarningsLossPerShare,보통주 주당순이익,-,제 72 기 반기,5650,,,15,KRW,7758,제 71 기 반기,366,690,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_DilutedEarningsLossPerShare,보통주 희석주당순이익,-,제 72 기 반기,5650,,,16,KRW,7758,제 71 기 반기,366,690,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 72 기 반기,470741867000,,,17,KRW,912690506000,제 71 기 반기,376115520000,797141924000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 72 기 반기,227523852000,,,18,KRW,446329027000,제 71 기 반기,165092080000,389647332000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 72 기 반기,3196578536000,,,19,KRW,6198882434000,제 71 기 반기,2828561229000,5458152949000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 72 기 반기,128638708000,,,20,KRW,287169684000,제 71 기 반기,122927302000,238398731000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_ProfitLoss,반기순이익,-,제 72 기 반기,308509806000,,,21,KRW,459349302000,제 71 기 반기,34817052000,46538571000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 72 기 반기,119043092000,,,23,KRW,199172265000,제 71 기 반기,22484562000,23330105000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주,-,제 72 기 반기,189466714000,,,24,KRW,260177037000,제 71 기 반기,12332490000,23208466000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,제 72 기 반기,437148514000,,,25,KRW,746518986000,제 71 기 반기,157744354000,284937302000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_Revenue,매출액,-,제 72 기 반기,10682936102000,,,26,KRW,21118776699000,제 71 기 반기,10290328664000,20067772567000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_SellingGeneralAndAdministrativeExpense,판매비와관리비,-,제 72 기 반기,2530228249000,,,27,KRW,4956376498000,제 71 기 반기,2329670297000,4629918524000,,,연결
20240814003065,11012,2024,00148540,IS,손익계산서,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업투자주식에  대한 지분법손익,-,제 72 기 반기,51320916000,,,28,KRW,49653062000,제 71 기 반기,-1478019000,-6984530000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,반기 총포괄손익,-,제 72 기 반기,499059449000,,,6,KRW,974983651000,제 71 기 반기,-68547193000,297449710000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 72 기 반기,261790700000,,,8,KRW,551690176000,제 71 기 반기,-41194356000,197348570000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배주주의 소유주,-,제 72 기 반기,237268749000,,,9,KRW,423293475000,제 71 기 반기,-27352837000,100101140000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,반기 세후 기타포괄손익,-,제 72 기 반기,190549643000,,,10,KRW,515634349000,제 71 기 반기,-103364245000,250911139000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 72 기 반기,217504437000,,,12,KRW,562712631000,제 71 기 반기,-28342485000,275348518000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,파생상품평가손익,-,제 72 기 반기,-5645989000,,,13,KRW,-555283000,제 71 기 반기,-10380638000,-10112688000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,공동지배기업 및 관계기업 기타포괄손익 등에 대한 지분,-,제 72 기 반기,25898069000,,,14,KRW,68052962000,제 71 기 반기,-74398385000,41338350000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,-,제 72 기 반기,-39721470000,,,16,KRW,-93066629000,제 71 기 반기,-40424643000,-3254247000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 72 기 반기,-82303000,,,17,KRW,-168303000,제 71 기 반기,-613337000,314585000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,공동지배기업 및 관계기업 기타포괄손익 등에 대한 지분,-,제 72 기 반기,-7403101000,,,18,KRW,-21341029000,제 71 기 반기,50795243000,-52723379000,,,연결
20240814003065,11012,2024,00148540,CIS,포괄손익계산서,ifrs-full_ProfitLoss,반기순이익,-,제 72 기 반기,308509806000,,,19,KRW,459349302000,제 71 기 반기,34817052000,46538571000,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,-,제 72 기 반기,3646474585000,,,2,KRW,,제 71 기 반기,4021275506000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,반기말의 현금및현금성자산,-,제 72 기 반기,3271403572000,,,3,KRW,,제 71 기 반기,2973718161000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,-표준계정코드 미사용-,매각예정의 일부로 분류된 현금및현금성자산,-,제 72 기 반기,-29919572000,,,8,KRW,,제 71 기 반기,-29820588000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동 현금흐름,-,제 72 기 반기,-1163774331000,,,9,KRW,,제 71 기 반기,-1420237553000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,예수보증금의 감소,-,제 72 기 반기,13367976000,,,10,KRW,,제 71 기 반기,5092538000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,예수보증금의 증가,-,제 72 기 반기,20682649000,,,11,KRW,,제 71 기 반기,19458755000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,-표준계정코드 미사용-,유동성장기차입금의 감소,-,제 72 기 반기,650234917000,,,12,KRW,,제 71 기 반기,782979546000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,-표준계정코드 미사용-,유동성사채의감소,-,제 72 기 반기,974677732000,,,13,KRW,,제 71 기 반기,834873434000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,-표준계정코드 미사용-,단기차입금의 순증감,-,제 72 기 반기,637603018000,,,14,KRW,,제 71 기 반기,-1153300886000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,-,제 72 기 반기,100705769000,,,15,KRW,,제 71 기 반기,83940300000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_DividendsPaidToNoncontrollingInterests,비지배지분에 대한 배당,-,제 72 기 반기,105160676000,,,16,KRW,,제 71 기 반기,143535843000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsFinancingActivities,이자의 지급,-,제 72 기 반기,481449011000,,,17,KRW,,제 71 기 반기,429470987000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,기타 재무활동으로 인한 현금의 변동,-,제 72 기 반기,-1062181000,,,18,KRW,,제 71 기 반기,-6682647000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_PaymentsFromChangesInOwnershipInterestsInSubsidiaries,비지배지분의 감소,-,제 72 기 반기,889460574000,,,19,KRW,,제 71 기 반기,25261394000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채 원금의 지급,-,제 72 기 반기,387950396000,,,20,KRW,,제 71 기 반기,353233772000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromChangesInOwnershipInterestsInSubsidiaries,비지배지분의 증가,-,제 72 기 반기,310434003000,,,21,KRW,,제 71 기 반기,553501000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromIssueOfBondsNotesAndDebentures,사채의 발행,-,제 72 기 반기,1090017901000,,,22,KRW,,제 71 기 반기,1184052889000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromNoncurrentBorrowings,장기차입금의 차입,-,제 72 기 반기,421557330000,,,23,KRW,,제 71 기 반기,1323565649000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_RepaymentsOfNoncurrentBorrowings,장기차입금의 상환,-,제 72 기 반기,40000000000,,,24,KRW,,제 71 기 반기,129497000000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 72 기 반기,-1185652423000,,,25,KRW,,제 71 기 반기,-1688004108000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets,공정가치금융자산의 처분,-,제 72 기 반기,16992272000,,,26,KRW,,제 71 기 반기,54462069000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산의처분,-,제 72 기 반기,0,,,27,KRW,,제 71 기 반기,16324790000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_ProceedsFromSalesOfOtherFinancialAssets,기타금융자산의 처분,-,제 72 기 반기,935558757000,,,28,KRW,,제 71 기 반기,896013405000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,dart_PurchaseOfOtherFinancialAssets,기타금융자산의 취득,-,제 72 기 반기,865247376000,,,29,KRW,,제 71 기 반기,820881059000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,-표준계정코드 미사용-,기타자산의 취득,-,제 72 기 반기,178044828000,,,30,KRW,,제 71 기 반기,173846836000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,배당금의 수취,-,제 72 기 반기,7503670000,,,31,KRW,,제 71 기 반기,7161526000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,이자의 수취,-,제 72 기 반기,68875813000,,,32,KRW,,제 71 기 반기,63398658000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타 투자활동으로 인한 현금의 변동,-,제 72 기 반기,-25783000,,,33,KRW,,제 71 기 반기,9881624000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 72 기 반기,2562771000,,,34,KRW,,제 71 기 반기,20567943000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfInvestmentProperty,투자부동산의처분,-,제 72 기 반기,75148000,,,35,KRW,,제 71 기 반기,0,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfInvestmentsAccountedForUsingEquityMethod,공동기업 및 관계기업 투자주식의 처분,-,제 72 기 반기,3945720000,,,36,KRW,,제 71 기 반기,1824639000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 72 기 반기,41310944000,,,37,KRW,,제 71 기 반기,57794817000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_PurchaseOfAvailableforsaleFinancialAssets,공정가치금융자산의 취득,-,제 72 기 반기,25758327000,,,38,KRW,,제 71 기 반기,40511914000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 72 기 반기,694740179000,,,39,KRW,,제 71 기 반기,1014802554000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_PurchaseOfInterestsInInvestmentsAccountedForUsingEquityMethod,공동기업 및 관계기업 투자주식의 취득,-,제 72 기 반기,13448000000,,,40,KRW,,제 71 기 반기,22475000000,,,,연결
20240814003065,11012,2024,00148540,CF,현금흐름표,ifrs-full_PurchaseOfInvestmentProperty,투자부동산의 취득,-,제 72 기 반기,721403000,,,41,KRW,,제 71 기 반기,1106827000,,,,연결
